pitch,roll,y,z,spot
0.960320,-0.268690,6.640949,0.012572,0
0.960550,-0.268880,6.640949,0.012572,0
0.960810,-0.269090,6.640949,0.012572,0
0.961070,-0.269080,6.640949,0.012572,0
0.960890,-0.268900,6.640949,0.012572,0
0.960510,-0.268330,6.640949,0.012572,0
0.960240,-0.267950,6.640949,0.012572,0
0.960020,-0.267820,6.640949,0.012572,0
0.960040,-0.267380,6.640949,0.012572,0
0.959920,-0.267140,6.640949,0.012572,0
0.959690,-0.266920,6.640949,0.012572,0
0.959560,-0.266720,6.640949,0.012572,0
0.959550,-0.266800,6.640949,0.012572,0
0.959680,-0.266830,6.640949,0.012572,0
0.959790,-0.267030,6.640949,0.012572,0
0.959930,-0.267090,6.640949,0.012572,0
0.960080,-0.266990,6.640949,0.012572,0
0.960230,-0.266950,6.640949,0.012572,0
0.960490,-0.266970,6.640949,0.012572,0
0.960770,-0.266810,6.640949,0.012572,0
0.960830,-0.266780,6.640949,0.012572,0
0.960980,-0.266990,6.640949,0.012572,0
0.961210,-0.267300,6.640949,0.012572,0
0.961440,-0.267610,6.640949,0.012572,0
0.961640,-0.268130,6.640949,0.012572,0
0.961760,-0.268710,6.640949,0.012572,0
0.961840,-0.268650,6.640949,0.012572,0
0.961870,-0.268510,6.640949,0.012572,0
0.961910,-0.269050,6.640949,0.012572,0
0.962010,-0.269610,6.640949,0.012572,0
0.962180,-0.269520,6.640949,0.012572,0
0.962380,-0.269600,6.640949,0.012572,0
0.962610,-0.270080,6.640949,0.012572,0
0.962860,-0.270610,6.640949,0.012572,0
0.962980,-0.270860,6.640949,0.012572,0
0.962870,-0.271020,6.640949,0.012572,0
0.962780,-0.271010,6.640949,0.012572,0
0.962800,-0.270670,6.640949,0.012572,0
0.962720,-0.270720,6.640949,0.012572,0
0.962660,-0.270700,6.640949,0.012572,0
0.962680,-0.270670,6.640949,0.012572,0
0.962680,-0.270850,6.640949,0.012572,0
0.962780,-0.271200,6.640949,0.012572,0
0.962730,-0.271400,6.640949,0.012572,0
0.962850,-0.271710,6.640949,0.012572,0
0.962810,-0.272190,6.640949,0.012572,0
0.962870,-0.272470,6.640949,0.012572,0
0.962760,-0.272480,6.640949,0.012572,0
0.962780,-0.272420,6.640949,0.012572,0
0.962720,-0.272250,6.640949,0.012572,0
0.962800,-0.272140,6.640949,0.012572,0
0.962830,-0.272100,6.640949,0.012572,0
0.962770,-0.272110,6.640949,0.012572,0
0.962840,-0.272060,6.640949,0.012572,0
0.962770,-0.272190,6.640949,0.012572,0
0.962840,-0.272340,6.640949,0.012572,0
0.962770,-0.272540,6.640949,0.012572,0
0.962830,-0.272600,6.640949,0.012572,0
0.962850,-0.272280,6.640949,0.012572,0
0.962760,-0.272170,6.640949,0.012572,0
0.962750,-0.272550,6.640949,0.012572,0
0.962730,-0.272590,6.640949,0.012572,0
0.962790,-0.272370,6.640949,0.012572,0
0.962880,-0.272660,6.640949,0.012572,0
0.962850,-0.272900,6.640949,0.012572,0
0.962880,-0.273040,6.640949,0.012572,0
0.962120,-0.273490,6.640949,0.012572,0
0.962080,-0.273820,6.640949,0.012572,0
0.962070,-0.274030,6.640949,0.012572,0
0.961930,-0.274260,6.640949,0.012572,0
0.961850,-0.274240,6.640949,0.012572,0
0.961770,-0.273960,6.640949,0.012572,0
0.961680,-0.273820,6.640949,0.012572,0
0.961580,-0.273650,6.640949,0.012572,0
0.961500,-0.273660,6.640949,0.012572,0
0.961280,-0.273740,6.640949,0.012572,0
0.960970,-0.273730,6.640949,0.012572,0
0.960530,-0.273590,6.640949,0.012572,0
0.960170,-0.273600,6.640949,0.012572,0
0.959950,-0.273450,6.640949,0.012572,0
0.959760,-0.273030,6.640949,0.012572,0
0.959620,-0.273610,6.640949,0.012572,0
0.959520,-0.273940,6.640949,0.012572,0
0.959580,-0.273660,6.640949,0.012572,0
0.959660,-0.273640,6.640949,0.012572,0
0.959840,-0.273950,6.640949,0.012572,0
0.960090,-0.273810,6.640949,0.012572,0
0.960000,-0.273570,6.640949,0.012572,0
0.959660,-0.273140,6.640949,0.012572,0
0.959200,-0.272840,6.640949,0.012572,0
0.958840,-0.272120,6.640949,0.012572,0
0.958480,-0.271710,6.640949,0.012572,0
0.958240,-0.271520,6.640949,0.012572,0
0.958300,-0.271480,6.640949,0.012572,0
0.958270,-0.271590,6.640949,0.012572,0
0.958180,-0.271870,6.640949,0.012572,0
0.958230,-0.272140,6.640949,0.012572,0
0.958290,-0.272390,6.640949,0.012572,0
0.958350,-0.272530,6.640949,0.012572,0
0.958580,-0.272700,6.640949,0.012572,0
0.958680,-0.272820,6.640949,0.012572,0
0.958910,-0.272790,6.640949,0.012572,0
0.959120,-0.272650,6.640949,0.012572,0
0.959210,-0.272640,6.640949,0.012572,0
0.959260,-0.272670,6.640949,0.012572,0
0.959300,-0.272710,6.640949,0.012572,0
0.959410,-0.272850,6.640949,0.012572,0
0.959470,-0.272980,6.640949,0.012572,0
0.959750,-0.273400,6.640949,0.012572,0
0.959930,-0.273780,6.640949,0.012572,0
0.959710,-0.273600,6.640949,0.012572,0
0.959300,-0.273070,6.640949,0.012572,0
0.958870,-0.273330,6.640949,0.012572,0
0.958570,-0.273450,6.640949,0.012572,0
0.958510,-0.273170,6.640949,0.012572,0
0.958420,-0.273140,6.640949,0.012572,0
0.958470,-0.273410,6.640949,0.012572,0
0.958400,-0.273490,6.640949,0.012572,0
0.958390,-0.273320,6.640949,0.012572,0
0.958430,-0.272970,6.640949,0.012572,0
0.958400,-0.272570,6.640949,0.012572,0
0.958050,-0.272000,6.640949,0.012572,0
0.957690,-0.271850,6.640949,0.012572,0
0.957500,-0.271760,6.640949,0.012572,0
0.957410,-0.271640,6.640949,0.012572,0
0.957470,-0.271600,6.640949,0.012572,0
0.957470,-0.271880,6.640949,0.012572,0
0.957610,-0.272220,6.640949,0.012572,0
0.957720,-0.272560,6.640949,0.012572,0
0.957910,-0.272660,6.640949,0.012572,0
0.958030,-0.272680,6.640949,0.012572,0
0.958230,-0.272770,6.640949,0.012572,0
0.958440,-0.272860,6.640949,0.012572,0
0.958630,-0.272830,6.640949,0.012572,0
0.958820,-0.272730,6.640949,0.012572,0
0.959020,-0.272820,6.640949,0.012572,0
0.959140,-0.273020,6.640949,0.012572,0
0.959360,-0.273230,6.640949,0.012572,0
0.959550,-0.273660,6.640949,0.012572,0
0.959690,-0.274100,6.640949,0.012572,0
0.959650,-0.274380,6.640949,0.012572,0
0.959450,-0.274290,6.640949,0.012572,0
0.959140,-0.273940,6.640949,0.012572,0
0.958840,-0.273580,6.640949,0.012572,0
0.958500,-0.273960,6.640949,0.012572,0
0.958060,-0.273750,6.640949,0.012572,0
0.957680,-0.273140,6.640949,0.012572,0
0.957370,-0.273060,6.640949,0.012572,0
0.957290,-0.273240,6.640949,0.012572,0
0.957260,-0.273400,6.640949,0.012572,0
0.957120,-0.273680,6.640949,0.012572,0
0.957110,-0.273770,6.640949,0.012572,0
0.957090,-0.273620,6.640949,0.012572,0
0.957020,-0.273510,6.640949,0.012572,0
0.956850,-0.273620,6.640949,0.012572,0
0.956670,-0.273580,6.640949,0.012572,0
0.956500,-0.273620,6.640949,0.012572,0
0.956290,-0.273810,6.640949,0.012572,0
0.956160,-0.274110,6.640949,0.012572,0
0.956250,-0.274420,6.640949,0.012572,0
0.956240,-0.274900,6.640949,0.012572,0
0.956230,-0.275290,6.640949,0.012572,0
0.956320,-0.275620,6.640949,0.012572,0
0.956610,-0.275870,6.640949,0.012572,0
0.956950,-0.276200,6.640949,0.012572,0
0.957180,-0.276490,6.640949,0.012572,0
0.957280,-0.276760,6.640949,0.012572,0
0.957440,-0.276800,6.640949,0.012572,0
0.957600,-0.276950,6.640949,0.012572,0
0.957750,-0.277090,6.640949,0.012572,0
0.957950,-0.277440,6.640949,0.012572,0
0.958180,-0.277630,6.640949,0.012572,0
0.958330,-0.277690,6.640949,0.012572,0
0.958280,-0.277610,6.640949,0.012572,0
0.958340,-0.278060,6.640949,0.012572,0
0.958210,-0.277950,6.640949,0.012572,0
0.958030,-0.277690,6.640949,0.012572,0
0.957990,-0.277680,6.640949,0.012572,0
0.958050,-0.278080,6.640949,0.012572,0
0.958010,-0.278510,6.640949,0.012572,0
0.957950,-0.278730,6.640949,0.012572,0
0.957930,-0.278850,6.640949,0.012572,0
0.957790,-0.278890,6.640949,0.012572,0
0.957550,-0.278490,6.640949,0.012572,0
0.957320,-0.278310,6.640949,0.012572,0
0.957420,-0.277980,6.640949,0.012572,0
0.957670,-0.277840,6.640949,0.012572,0
0.957900,-0.277840,6.640949,0.012572,0
0.957870,-0.277740,6.640949,0.012572,0
0.957610,-0.277770,6.640949,0.012572,0
0.957290,-0.278020,6.640949,0.012572,0
0.957070,-0.278400,6.640949,0.012572,0
0.957080,-0.278810,6.640949,0.012572,0
0.957150,-0.278920,6.640949,0.012572,0
0.957300,-0.278960,6.640949,0.012572,0
0.957290,-0.278610,6.640949,0.012572,0
0.957230,-0.278160,6.640949,0.012572,0
0.957190,-0.277680,6.640949,0.012572,0
0.957230,-0.277290,6.640949,0.012572,0
0.957280,-0.277120,6.640949,0.012572,0
0.957380,-0.277190,6.640949,0.012572,0
0.957540,-0.277680,6.640949,0.012572,0
0.957670,-0.277900,6.640949,0.012572,0
0.957670,-0.278200,6.640949,0.012572,0
0.957680,-0.279310,6.640949,0.012572,0
0.957730,-0.280340,6.640949,0.012572,0
0.957810,-0.280370,6.640949,0.012572,0
0.957990,-0.280380,6.640949,0.012572,0
0.958160,-0.280350,6.640949,0.012572,0
0.958400,-0.280110,6.640949,0.012572,0
0.958540,-0.279660,6.640949,0.012572,0
0.958630,-0.279320,6.640949,0.012572,0
0.958610,-0.279280,6.640949,0.012572,0
0.958590,-0.279200,6.640949,0.012572,0
0.958500,-0.279260,6.640949,0.012572,0
0.958310,-0.279790,6.640949,0.012572,0
0.958220,-0.280050,6.640949,0.012572,0
0.958230,-0.280190,6.640949,0.012572,0
0.958300,-0.280420,6.640949,0.012572,0
0.958410,-0.280770,6.640949,0.012572,0
0.958450,-0.281250,6.640949,0.012572,0
0.958490,-0.281630,6.640949,0.012572,0
0.958530,-0.281900,6.640949,0.012572,0
0.958760,-0.281960,6.640949,0.012572,0
0.958450,-0.281740,6.640949,0.012572,0
0.958070,-0.281270,6.640949,0.012572,0
0.957750,-0.280760,6.640949,0.012572,0
0.957550,-0.280300,6.640949,0.012572,0
0.957380,-0.280020,6.640949,0.012572,0
0.957290,-0.280140,6.640949,0.012572,0
0.957410,-0.280460,6.640949,0.012572,0
0.957530,-0.280930,6.640949,0.012572,0
0.957430,-0.281010,6.640949,0.012572,0
0.957350,-0.280370,6.640949,0.012572,0
0.956860,-0.279880,6.640949,0.012572,0
0.956220,-0.279780,6.640949,0.012572,0
0.955800,-0.279140,6.640949,0.012572,0
0.955290,-0.278280,6.640949,0.012572,0
0.954710,-0.277770,6.640949,0.012572,0
0.954420,-0.277520,6.640949,0.012572,0
0.954170,-0.277130,6.640949,0.012572,0
0.953880,-0.276980,6.640949,0.012572,0
0.953650,-0.277180,6.640949,0.012572,0
0.953600,-0.277240,6.640949,0.012572,0
0.953530,-0.277170,6.640949,0.012572,0
0.953530,-0.277510,6.640949,0.012572,0
0.953680,-0.277690,6.640949,0.012572,0
0.953840,-0.277670,6.640949,0.012572,0
0.954000,-0.277780,6.640949,0.012572,0
0.954310,-0.278060,6.640949,0.012572,0
0.954640,-0.278270,6.640949,0.012572,0
0.954930,-0.278460,6.640949,0.012572,0
0.954970,-0.278580,6.640949,0.012572,0
0.955190,-0.278800,6.640949,0.012572,0
0.955510,-0.278860,6.640949,0.012572,0
0.956530,-0.279440,6.640949,0.012572,0
0.956220,-0.279290,6.640949,0.012572,0
0.955870,-0.279200,6.640949,0.012572,0
0.955670,-0.279000,6.640949,0.012572,0
0.955470,-0.278770,6.640949,0.012572,0
0.955280,-0.278720,6.640949,0.012572,0
0.955250,-0.278960,6.640949,0.012572,0
0.955280,-0.279010,6.640949,0.012572,0
0.955270,-0.279180,6.640949,0.012572,0
0.955410,-0.279290,6.640949,0.012572,0
0.955600,-0.279220,6.640949,0.012572,0
0.955690,-0.279100,6.640949,0.012572,0
0.955800,-0.278840,6.640949,0.012572,0
0.955890,-0.278670,6.640949,0.012572,0
0.956030,-0.278540,6.640949,0.012572,0
0.956120,-0.278700,6.640949,0.012572,0
0.956200,-0.279010,6.640949,0.012572,0
0.956320,-0.279330,6.640949,0.012572,0
0.956460,-0.279800,6.640949,0.012572,0
0.956580,-0.280100,6.640949,0.012572,0
0.956610,-0.280440,6.640949,0.012572,0
0.956640,-0.280390,6.640949,0.012572,0
0.956750,-0.280130,6.640949,0.012572,0
0.956850,-0.280130,6.640949,0.012572,0
0.957030,-0.280520,6.640949,0.012572,0
0.957210,-0.280680,6.640949,0.012572,0
0.957300,-0.280650,6.640949,0.012572,0
0.957410,-0.280620,6.640949,0.012572,0
0.957320,-0.280790,6.640949,0.012572,0
0.957050,-0.280830,6.640949,0.012572,0
0.956660,-0.280700,6.640949,0.012572,0
0.956300,-0.280640,6.640949,0.012572,0
0.956140,-0.280170,6.640949,0.012572,0
0.955930,-0.280160,6.640949,0.012572,0
0.955890,-0.280320,6.640949,0.012572,0
0.955890,-0.280310,6.640949,0.012572,0
0.955970,-0.280240,6.640949,0.012572,0
0.956030,-0.280390,6.640949,0.012572,0
0.956160,-0.280510,6.640949,0.012572,0
0.956170,-0.280660,6.640949,0.012572,0
0.956230,-0.280770,6.640949,0.012572,0
0.956270,-0.280860,6.640949,0.012572,0
0.956310,-0.280760,6.640949,0.012572,0
0.956330,-0.280610,6.640949,0.012572,0
0.956370,-0.280430,6.640949,0.012572,0
0.956450,-0.280590,6.640949,0.012572,0
0.956500,-0.280710,6.640949,0.012572,0
0.956590,-0.280840,6.640949,0.012572,0
0.956580,-0.281070,6.640949,0.012572,0
0.956660,-0.281200,6.640949,0.012572,0
0.956890,-0.281390,6.640949,0.012572,0
0.956990,-0.281540,6.640949,0.012572,0
0.956750,-0.281490,6.640949,0.012572,0
0.956300,-0.281110,6.640949,0.012572,0
0.955940,-0.280890,6.640949,0.012572,0
0.955770,-0.281380,6.640949,0.012572,0
0.955620,-0.281390,6.640949,0.012572,0
0.955530,-0.281070,6.640949,0.012572,0
0.955470,-0.281020,6.640949,0.012572,0
0.955540,-0.281040,6.640949,0.012572,0
0.955700,-0.280930,6.640949,0.012572,0
0.955450,-0.280710,6.640949,0.012572,0
0.955090,-0.280500,6.640949,0.012572,0
0.954790,-0.279860,6.640949,0.012572,0
0.954550,-0.279150,6.640949,0.012572,0
0.954460,-0.279040,6.640949,0.012572,0
0.954440,-0.278880,6.640949,0.012572,0
0.954470,-0.278610,6.640949,0.012572,0
0.954570,-0.278660,6.640949,0.012572,0
0.954740,-0.278750,6.640949,0.012572,0
0.954870,-0.278900,6.640949,0.012572,0
0.955060,-0.279020,6.640949,0.012572,0
0.954840,-0.279090,6.640949,0.012572,0
0.954560,-0.279180,6.640949,0.012572,0
0.954240,-0.278970,6.640949,0.012572,0
0.954080,-0.278670,6.640949,0.012572,0
0.953920,-0.278420,6.640949,0.012572,0
0.953870,-0.278100,6.640949,0.012572,0
0.953950,-0.277890,6.640949,0.012572,0
0.953820,-0.277920,6.640949,0.012572,0
0.953800,-0.278110,6.640949,0.012572,0
0.953920,-0.278510,6.640949,0.012572,0
0.954150,-0.278840,6.640949,0.012572,0
0.954290,-0.279240,6.640949,0.012572,0
0.954400,-0.279470,6.640949,0.012572,0
0.954480,-0.279220,6.640949,0.012572,0
0.954560,-0.278970,6.640949,0.012572,0
0.954730,-0.279760,6.640949,0.012572,0
0.954870,-0.279940,6.640949,0.012572,0
0.955100,-0.279710,6.640949,0.012572,0
0.955270,-0.279950,6.640949,0.012572,0
0.955380,-0.280240,6.640949,0.012572,0
0.955540,-0.280160,6.640949,0.012572,0
0.955900,-0.279990,6.640949,0.012572,0
0.956230,-0.280040,6.640949,0.012572,0
0.956580,-0.280060,6.640949,0.012572,0
0.956750,-0.279390,6.640949,0.012572,0
0.956720,-0.279220,6.640949,0.012572,0
0.956650,-0.279310,6.640949,0.012572,0
0.956770,-0.279710,6.640949,0.012572,0
0.956850,-0.280210,6.640949,0.012572,0
0.957090,-0.280910,6.640949,0.012572,0
0.957420,-0.281630,6.640949,0.012572,0
0.957680,-0.282030,6.640949,0.012572,0
0.957940,-0.282060,6.640949,0.012572,0
0.958240,-0.281740,6.640949,0.012572,0
0.958550,-0.281110,6.640949,0.012572,0
0.959030,-0.280490,6.640949,0.012572,0
0.959410,-0.280340,6.640949,0.012572,0
0.959750,-0.280440,6.640949,0.012572,0
0.959970,-0.280730,6.640949,0.012572,0
0.960070,-0.280950,6.640949,0.012572,0
0.960030,-0.281080,6.640949,0.012572,0
0.960090,-0.281380,6.640949,0.012572,0
0.960190,-0.281550,6.640949,0.012572,0
0.960810,-0.281950,6.640949,0.012572,0
0.961400,-0.282400,6.640949,0.012572,0
0.961910,-0.282540,6.640949,0.012572,0
0.962130,-0.282140,6.640949,0.012572,0
0.962140,-0.281790,6.640949,0.012572,0
0.962050,-0.282040,6.640949,0.012572,0
0.962080,-0.282010,6.640949,0.012572,0
0.962410,-0.281900,6.640949,0.012572,0
0.962920,-0.282690,6.640949,0.012572,0
0.963920,-0.283890,6.640949,0.012572,0
0.965110,-0.284980,6.640949,0.012572,0
0.966240,-0.285570,6.640949,0.012572,0
0.966690,-0.285220,6.640949,0.012572,0
0.966470,-0.284700,6.640949,0.012572,0
0.966350,-0.284170,6.640949,0.012572,0
0.966450,-0.284390,6.640949,0.012572,0
0.967010,-0.284920,6.640949,0.012572,0
0.968000,-0.285550,6.640949,0.012572,0
0.968890,-0.286290,6.640949,0.012572,0
0.969280,-0.286920,6.640949,0.012572,0
0.969140,-0.286990,6.640949,0.012572,0
0.968830,-0.286590,6.640949,0.012572,0
0.968420,-0.286130,6.640949,0.012572,0
0.968010,-0.285460,6.640949,0.012572,0
0.967720,-0.284580,6.640949,0.012572,0
0.967710,-0.283760,6.640949,0.012572,0
0.968080,-0.283290,6.640949,0.012572,0
0.968660,-0.282970,6.640949,0.012572,0
0.969010,-0.283110,6.640949,0.012572,0
0.969110,-0.283590,6.640949,0.012572,0
0.969140,-0.284320,6.640949,0.012572,0
0.969210,-0.285020,6.640949,0.012572,0
0.969290,-0.285540,6.640949,0.012572,0
0.968780,-0.286010,6.640949,0.012572,0
0.968130,-0.286130,6.640949,0.012572,0
0.967640,-0.285630,6.640949,0.012572,0
0.967230,-0.285430,6.640949,0.012572,0
0.967020,-0.285380,6.640949,0.012572,0
0.967150,-0.284620,6.640949,0.012572,0
0.967180,-0.283840,6.640949,0.012572,0
0.967150,-0.283310,6.640949,0.012572,0
0.967240,-0.282850,6.640949,0.012572,0
0.967280,-0.282490,6.640949,0.012572,0
0.967360,-0.282510,6.640949,0.012572,0
0.967490,-0.282770,6.640949,0.012572,0
0.967620,-0.282790,6.640949,0.012572,0
0.967670,-0.283100,6.640949,0.012572,0
0.967780,-0.283650,6.640949,0.012572,0
0.967880,-0.283740,6.640949,0.012572,0
0.968170,-0.283610,6.640949,0.012572,0
0.968410,-0.283710,6.640949,0.012572,0
0.968600,-0.283670,6.640949,0.012572,0
0.968780,-0.283800,6.640949,0.012572,0
0.968890,-0.283910,6.640949,0.012572,0
0.969100,-0.284210,6.640949,0.012572,0
0.969280,-0.284330,6.640949,0.012572,0
0.969440,-0.284520,6.640949,0.012572,0
0.969650,-0.284540,6.640949,0.012572,0
0.969960,-0.284380,6.640949,0.012572,0
0.970130,-0.284070,6.640949,0.012572,0
0.970400,-0.283430,6.640949,0.012572,0
0.970700,-0.283020,6.640949,0.012572,0
0.970910,-0.282940,6.640949,0.012572,0
0.971030,-0.283120,6.640949,0.012572,0
0.971060,-0.283420,6.640949,0.012572,0
0.971170,-0.283760,6.640949,0.012572,0
0.971270,-0.284490,6.640949,0.012572,0
0.971570,-0.285860,6.640949,0.012572,0
0.971760,-0.286520,6.640949,0.012572,0
0.972040,-0.286420,6.640949,0.012572,0
0.972240,-0.286150,6.640949,0.012572,0
0.972520,-0.285840,6.640949,0.012572,0
0.972840,-0.285290,6.640949,0.012572,0
0.972910,-0.284700,6.640949,0.012572,0
0.000000,0.000000,6.640949,0.012572,0
0.972490,-0.284780,6.640949,0.012572,0
0.972610,-0.285090,6.640949,0.012572,0
0.972650,-0.285180,6.640949,0.012572,0
0.972790,-0.285270,6.640949,0.012572,0
0.972940,-0.285380,6.640949,0.012572,0
0.973110,-0.285620,6.640949,0.012572,0
0.973360,-0.285870,6.640949,0.012572,0
0.973700,-0.285980,6.640949,0.012572,0
0.973910,-0.285710,6.640949,0.012572,0
0.974090,-0.285600,6.640949,0.012572,0
0.974190,-0.285290,6.640949,0.012572,0
0.974270,-0.284790,6.640949,0.012572,0
0.974300,-0.285110,6.640949,0.012572,0
0.974230,-0.285610,6.640949,0.012572,0
0.974230,-0.285290,6.640949,0.012572,0
0.974020,-0.284990,6.640949,0.012572,0
0.973780,-0.284980,6.640949,0.012572,0
0.973650,-0.285180,6.640949,0.012572,0
0.973530,-0.285260,6.640949,0.012572,0
0.973380,-0.285290,6.640949,0.012572,0
0.973170,-0.285320,6.640949,0.012572,0
0.973030,-0.284780,6.640949,0.012572,0
0.972770,-0.284700,6.640949,0.012572,0
0.972550,-0.284440,6.640949,0.012572,0
0.972390,-0.283950,6.640949,0.012572,0
0.972400,-0.283740,6.640949,0.012572,0
0.972430,-0.283830,6.640949,0.012572,0
0.972300,-0.284030,6.640949,0.012572,0
0.972190,-0.284070,6.640949,0.012572,0
0.972220,-0.284320,6.640949,0.012572,0
0.972330,-0.284360,6.640949,0.012572,0
0.972430,-0.284210,6.640949,0.012572,0
0.972410,-0.284070,6.640949,0.012572,0
0.972310,-0.283970,6.640949,0.012572,0
0.972320,-0.283880,6.640949,0.012572,0
0.972470,-0.284020,6.640949,0.012572,0
0.972700,-0.284060,6.640949,0.012572,0
0.973120,-0.284160,6.640949,0.012572,0
0.973660,-0.284400,6.640949,0.012572,0
0.974180,-0.284950,6.640949,0.012572,0
0.974400,-0.285380,6.640949,0.012572,0
0.974440,-0.286140,6.640949,0.012572,0
0.974420,-0.287700,6.640949,0.012572,0
0.974560,-0.288510,6.640949,0.012572,0
0.974590,-0.289020,6.640949,0.012572,0
0.974140,-0.288580,6.640949,0.012572,0
0.973620,-0.287550,6.640949,0.012572,0
0.973350,-0.286920,6.640949,0.012572,0
0.973840,-0.287680,6.640949,0.012572,0
0.974000,-0.289630,6.640949,0.012572,0
0.974100,-0.291530,6.640949,0.012572,0
0.974040,-0.293080,6.640949,0.012572,0
0.974020,-0.293420,6.640949,0.012572,0
0.973850,-0.292160,6.640949,0.012572,0
0.973820,-0.290070,6.640949,0.012572,0
0.974040,-0.288570,6.640949,0.012572,0
0.974330,-0.287500,6.640949,0.012572,0
0.974420,-0.286970,6.640949,0.012572,0
0.974650,-0.287230,6.640949,0.012572,0
0.975180,-0.288660,6.640949,0.012572,0
0.975880,-0.291200,6.640949,0.012572,0
0.976340,-0.294020,6.640949,0.012572,0
0.976870,-0.296200,6.640949,0.012572,0
0.977350,-0.297040,6.640949,0.012572,0
0.977680,-0.296910,6.640949,0.012572,0
0.977340,-0.296210,6.640949,0.012572,0
0.976010,-0.295170,6.640949,0.012572,0
0.974130,-0.293740,6.640949,0.012572,0
0.971690,-0.291780,6.640949,0.012572,0
0.969240,-0.289750,6.640949,0.012572,0
0.967130,-0.288060,6.640949,0.012572,0
0.965540,-0.286200,6.640949,0.012572,0
0.964290,-0.284500,6.640949,0.012572,0
0.963240,-0.284250,6.640949,0.012572,0
0.962480,-0.284200,6.640949,0.012572,0
0.962230,-0.283390,6.640949,0.012572,0
0.962090,-0.282640,6.640949,0.012572,0
0.961990,-0.282270,6.640949,0.012572,0
0.961980,-0.281860,6.640949,0.012572,0
0.962030,-0.281810,6.640949,0.012572,0
0.962190,-0.282520,6.640949,0.012572,0
0.962420,-0.283560,6.640949,0.012572,0
0.962760,-0.284330,6.640949,0.012572,0
0.962990,-0.285100,6.640949,0.012572,0
0.963280,-0.285670,6.640949,0.012572,0
0.963710,-0.285440,6.640949,0.012572,0
0.963880,-0.284990,6.640949,0.012572,0
0.964040,-0.284400,6.640949,0.012572,0
0.964250,-0.283780,6.640949,0.012572,0
0.964400,-0.283410,6.640949,0.012572,0
0.964550,-0.283360,6.640949,0.012572,0
0.964660,-0.283560,6.640949,0.012572,0
0.964580,-0.284100,6.640949,0.012572,0
0.964390,-0.284530,6.640949,0.012572,0
0.964180,-0.284680,6.640949,0.012572,0
0.963840,-0.284550,6.640949,0.012572,0
0.963610,-0.284710,6.640949,0.012572,0
0.963410,-0.284900,6.640949,0.012572,0
0.963600,-0.285400,6.640949,0.012572,0
0.963650,-0.285940,6.640949,0.012572,0
0.963640,-0.286240,6.640949,0.012572,0
0.963400,-0.286560,6.640949,0.012572,0
0.963080,-0.286480,6.640949,0.012572,0
0.962910,-0.286250,6.640949,0.012572,0
0.962970,-0.286330,6.640949,0.012572,0
0.962780,-0.285270,6.640949,0.012572,0
0.962380,-0.283120,6.640949,0.012572,0
0.962240,-0.281590,6.640949,0.012572,0
0.962530,-0.282070,6.640949,0.012572,0
0.963220,-0.284490,6.640949,0.012572,0
0.963810,-0.287080,6.640949,0.012572,0
0.963930,-0.289670,6.640949,0.012572,0
0.964020,-0.291520,6.640949,0.012572,0
0.964290,-0.294110,6.640949,0.012572,0
0.964700,-0.297330,6.640949,0.012572,0
0.964940,-0.300080,6.640949,0.012572,0
0.964930,-0.302070,6.640949,0.012572,0
0.964820,-0.302910,6.640949,0.012572,0
0.964630,-0.302560,6.640949,0.012572,0
0.964690,-0.300790,6.640949,0.012572,0
0.964880,-0.297960,6.640949,0.012572,0
0.965390,-0.294870,6.640949,0.012572,0
0.966410,-0.291740,6.640949,0.012572,0
0.967440,-0.288890,6.640949,0.012572,0
0.968450,-0.286460,6.640949,0.012572,0
0.969350,-0.284810,6.640949,0.012572,0
0.970290,-0.284000,6.640949,0.012572,0
0.971310,-0.284210,6.640949,0.012572,0
0.971970,-0.285030,6.640949,0.012572,0
0.972290,-0.286590,6.640949,0.012572,0
0.972050,-0.288120,6.640949,0.012572,0
0.971580,-0.289400,6.640949,0.012572,0
0.971070,-0.290040,6.640949,0.012572,0
0.970930,-0.290640,6.640949,0.012572,0
0.971080,-0.291980,6.640949,0.012572,0
0.971360,-0.292780,6.640949,0.012572,0
0.971340,-0.292520,6.640949,0.012572,0
0.970890,-0.291180,6.640949,0.012572,0
0.970200,-0.289300,6.640949,0.012572,0
0.969760,-0.287320,6.640949,0.012572,0
0.969580,-0.285730,6.640949,0.012572,0
0.969770,-0.285420,6.640949,0.012572,0
0.970290,-0.286050,6.640949,0.012572,0
0.970700,-0.286790,6.640949,0.012572,0
0.970610,-0.287270,6.640949,0.012572,0
0.969950,-0.286960,6.640949,0.012572,0
0.969120,-0.286430,6.640949,0.012572,0
0.968640,-0.286280,6.640949,0.012572,0
0.968520,-0.286470,6.640949,0.012572,0
0.968170,-0.286000,6.640949,0.012572,0
0.967540,-0.285270,6.640949,0.012572,0
0.966930,-0.284950,6.640949,0.012572,0
0.966870,-0.284810,6.640949,0.012572,0
0.967220,-0.284920,6.640949,0.012572,0
0.967800,-0.284680,6.640949,0.012572,0
0.968340,-0.283950,6.640949,0.012572,0
0.968660,-0.282960,6.640949,0.012572,0
0.968610,-0.281600,6.640949,0.012572,0
0.968110,-0.280140,6.640949,0.012572,0
0.967480,-0.278880,6.640949,0.012572,0
0.966960,-0.278450,6.640949,0.012572,0
0.966550,-0.278800,6.640949,0.012572,0
0.966130,-0.279730,6.640949,0.012572,0
